classe_consommation_energie,clean_dep,year_etablissement,nombre_batiments
B,63,2021.0,1080
C,63,2011.0,2
C,63,2013.0,526
C,63,2014.0,1213
C,63,2015.0,1443
C,63,2016.0,1556
C,63,2017.0,1642
C,63,2018.0,1831
C,63,2019.0,2380
C,63,2020.0,2328
C,63,2021.0,1407
D,63,1899.0,1
D,63,2013.0,993
D,63,2014.0,2285
D,63,2015.0,2362
D,63,2016.0,2453
D,63,2017.0,2631
D,63,2018.0,3285
D,63,2019.0,3053
D,63,2020.0,2830
D,63,2021.0,1751
E,63,2013.0,1129
E,63,2014.0,2061
E,63,2015.0,2060
E,63,2016.0,2114
E,63,2017.0,2127
E,63,2018.0,2559
E,63,2019.0,2823
E,63,2020.0,2236
E,63,2021.0,1429
F,63,2013.0,539
F,63,2014.0,920
F,63,2015.0,782
F,63,2016.0,854
F,63,2017.0,1008
F,63,2018.0,1045
F,63,2019.0,1145
F,63,2020.0,823
F,63,2021.0,572
G,63,2013.0,218
G,63,2014.0,317
G,63,2015.0,239
G,63,2016.0,328
G,63,2017.0,321
G,63,2018.0,380
G,63,2019.0,346
G,63,2020.0,296
G,63,2021.0,212
N,63,2013.0,542
N,63,2014.0,1329
N,63,2015.0,1502
N,63,2016.0,2116
N,63,2017.0,2775
N,63,2018.0,3232
N,63,2019.0,3292
N,63,2020.0,4198
N,63,2021.0,2341
A,64,2013.0,972
A,64,2014.0,1839
A,64,2015.0,2000
A,64,2016.0,2272
A,64,2017.0,1947
A,64,2018.0,2138
A,64,2019.0,1900
A,64,2020.0,1875
A,64,2021.0,1191
B,64,2013.0,409
B,64,2014.0,695
B,64,2015.0,1268
B,64,2016.0,1770
B,64,2017.0,1606
B,64,2018.0,1757
B,64,2019.0,1771
B,64,2020.0,1909
B,64,2021.0,1404
C,64,1899.0,1
C,64,2000.0,1
C,64,2011.0,1
C,64,2013.0,1450
C,64,2014.0,2078
C,64,2015.0,2343
C,64,2016.0,2153
C,64,2017.0,2315
C,64,2018.0,2980
C,64,2019.0,3173
C,64,2020.0,3280
C,64,2021.0,2410
C,64,2027.0,1
D,64,2012.0,3
D,64,2013.0,2085
D,64,2014.0,3287
D,64,2015.0,3332
D,64,2016.0,3077
D,64,2017.0,3182
D,64,2018.0,3754
D,64,2019.0,4280
D,64,2020.0,3843
D,64,2021.0,2526
E,64,2011.0,2
E,64,2013.0,971
E,64,2014.0,1364
E,64,2015.0,1455
E,64,2016.0,1269
E,64,2017.0,1315
E,64,2018.0,1499
E,64,2019.0,1754
E,64,2020.0,1360
E,64,2021.0,895
F,64,2010.0,1
F,64,2013.0,254
F,64,2014.0,323
F,64,2015.0,377
F,64,2016.0,311
F,64,2017.0,350
F,64,2018.0,344
F,64,2019.0,362
F,64,2020.0,309
F,64,2021.0,163
G,64,2013.0,70
G,64,2014.0,102
G,64,2015.0,123
G,64,2016.0,95
G,64,2017.0,129
G,64,2018.0,101
G,64,2019.0,144
G,64,2020.0,88
G,64,2021.0,54
N,64,2012.0,1
N,64,2013.0,787
N,64,2014.0,1460
N,64,2015.0,1823
N,64,2016.0,2006
N,64,2017.0,1922
N,64,2018.0,2618
N,64,2019.0,2792
N,64,2020.0,2656
N,64,2021.0,1618
A,65,2013.0,44
A,65,2014.0,77
A,65,2015.0,248
A,65,2016.0,225
A,65,2017.0,176
A,65,2018.0,198
A,65,2019.0,222
A,65,2020.0,368
A,65,2021.0,193
B,65,2013.0,44
B,65,2014.0,128
B,65,2015.0,202
B,65,2016.0,422
B,65,2017.0,530
B,65,2018.0,371
B,65,2019.0,389
B,65,2020.0,1526
B,65,2021.0,580
C,65,2013.0,155
C,65,2014.0,405
C,65,2015.0,380
C,65,2016.0,413
C,65,2017.0,676
C,65,2018.0,536
C,65,2019.0,662
C,65,2020.0,3231
C,65,2021.0,590
D,65,2010.0,1
D,65,2012.0,1
D,65,2013.0,382
D,65,2014.0,728
D,65,2015.0,867
D,65,2016.0,845
D,65,2017.0,1114
D,65,2018.0,1106
D,65,2019.0,1381
D,65,2020.0,3135
D,65,2021.0,915
E,65,2013.0,445
E,65,2014.0,731
E,65,2015.0,855
E,65,2016.0,884
E,65,2017.0,902
E,65,2018.0,975
E,65,2019.0,1060
E,65,2020.0,1349
E,65,2021.0,617
E,65,2024.0,8
F,65,2009.0,1
F,65,2013.0,254
F,65,2014.0,405
F,65,2015.0,507
F,65,2016.0,506
F,65,2017.0,530
F,65,2018.0,545
F,65,2019.0,580
F,65,2020.0,587
F,65,2021.0,315
G,65,2013.0,85
G,65,2014.0,179
G,65,2015.0,211
G,65,2016.0,209
G,65,2017.0,235
G,65,2018.0,222
G,65,2019.0,258
G,65,2020.0,177
G,65,2021.0,127
N,65,2012.0,1
N,65,2013.0,307
N,65,2014.0,540
N,65,2015.0,732
N,65,2016.0,710
N,65,2017.0,829
N,65,2018.0,1166
N,65,2019.0,1242
N,65,2020.0,1300
N,65,2021.0,801
A,66,2013.0,106
A,66,2014.0,638
A,66,2015.0,855
A,66,2016.0,1480
A,66,2017.0,1440
A,66,2018.0,1674
A,66,2019.0,1854
A,66,2020.0,2393
A,66,2021.0,898
B,66,2013.0,191
B,66,2014.0,416
B,66,2015.0,651
B,66,2016.0,756
B,66,2017.0,670
B,66,2018.0,887
B,66,2019.0,1362
B,66,2020.0,1398
B,66,2021.0,747
C,66,2000.0,2
C,66,2013.0,1103
C,66,2014.0,1817
C,66,2015.0,2083
C,66,2016.0,2376
C,66,2017.0,2634
C,66,2018.0,2600
C,66,2019.0,3196
C,66,2020.0,2824
C,66,2021.0,1857
D,66,2013.0,1550
D,66,2014.0,2371
D,66,2015.0,2724
D,66,2016.0,2911
D,66,2017.0,3282
D,66,2018.0,3277
D,66,2019.0,3619
D,66,2020.0,3253
D,66,2021.0,2184
E,66,2013.0,790
E,66,2014.0,1121
E,66,2015.0,1180
E,66,2016.0,1331
E,66,2017.0,1507
E,66,2018.0,1285
E,66,2019.0,1375
E,66,2020.0,1235
E,66,2021.0,891
F,66,2013.0,335
F,66,2014.0,496
F,66,2015.0,489
F,66,2016.0,498
F,66,2017.0,517
F,66,2018.0,551
F,66,2019.0,521
F,66,2020.0,495
F,66,2021.0,321
G,66,2013.0,169
G,66,2014.0,270
G,66,2015.0,263
G,66,2016.0,273
G,66,2017.0,283
G,66,2018.0,333
G,66,2019.0,331
G,66,2020.0,264
G,66,2021.0,220
N,66,2000.0,1
N,66,2013.0,442
N,66,2014.0,753
N,66,2015.0,961
N,66,2016.0,1184
N,66,2017.0,1145
N,66,2018.0,1326
N,66,2019.0,1832
N,66,2020.0,1634
N,66,2021.0,1355
0,67,2021.0,1
4,67,2020.0,7
5,67,2020.0,20
6,67,2020.0,10
7,67,2020.0,3
A,67,2013.0,230
A,67,2014.0,534
A,67,2015.0,1094
A,67,2016.0,856
A,67,2017.0,798
A,67,2018.0,817
A,67,2019.0,1357
A,67,2020.0,1239
A,67,2021.0,801
B,67,2009.0,1
B,67,2012.0,56
B,67,2013.0,1282
B,67,2014.0,4762
B,67,2015.0,4629
B,67,2016.0,4533
B,67,2017.0,5395
B,67,2018.0,5226
B,67,2019.0,5600
B,67,2020.0,4204
B,67,2021.0,2778
C,67,2006.0,1
C,67,2012.0,1
C,67,2013.0,1072
C,67,2014.0,2439
C,67,2015.0,6220
C,67,2016.0,3791
C,67,2017.0,4034
C,67,2018.0,3333
C,67,2019.0,4825
C,67,2020.0,3371
C,67,2021.0,2242
D,67,1899.0,4
D,67,2006.0,1
D,67,2007.0,1
D,67,2011.0,2
D,67,2012.0,1
D,67,2013.0,2103
D,67,2014.0,4415
D,67,2015.0,5500
D,67,2016.0,4988
D,67,2017.0,5720
D,67,2018.0,5406
D,67,2019.0,5251
D,67,2020.0,5604
D,67,2021.0,3193
E,67,2007.0,2
E,67,2012.0,1
E,67,2013.0,2182
E,67,2014.0,4206
E,67,2015.0,5074
E,67,2016.0,3849
E,67,2017.0,4919
E,67,2018.0,4500
E,67,2019.0,4504
E,67,2020.0,4711
E,67,2021.0,2728
F,67,1899.0,1
F,67,2007.0,1
F,67,2013.0,1072
F,67,2014.0,1877
F,67,2015.0,2465
F,67,2016.0,1613
F,67,2017.0,1811
F,67,2018.0,1713
F,67,2019.0,1845
F,67,2020.0,2471
F,67,2021.0,980
G,67,2013.0,421
G,67,2014.0,618
G,67,2015.0,653
G,67,2016.0,508
G,67,2017.0,527
G,67,2018.0,527
G,67,2019.0,466
G,67,2020.0,619
G,67,2021.0,283
I,67,2019.0,1
N,67,2013.0,530
N,67,2014.0,1229
N,67,2015.0,1438
N,67,2016.0,2359
N,67,2017.0,3638
N,67,2018.0,2546
N,67,2019.0,2588
N,67,2020.0,2941
N,67,2021.0,1706
5,68,2020.0,11
6,68,2020.0,15
7,68,2020.0,3
8,68,2020.0,2
A,68,2013.0,123
A,68,2014.0,330
A,68,2015.0,393
A,68,2016.0,457
A,68,2017.0,599
A,68,2018.0,689
A,68,2019.0,893
A,68,2020.0,592
A,68,2021.0,931
B,68,2013.0,331
B,68,2014.0,985
B,68,2015.0,1261
B,68,2016.0,1754
B,68,2017.0,1656
B,68,2018.0,2939
B,68,2019.0,2452
B,68,2020.0,2122
B,68,2021.0,1722
C,68,2012.0,1
C,68,2013.0,682
C,68,2014.0,1428
C,68,2015.0,1666
C,68,2016.0,1824
C,68,2017.0,1787
C,68,2018.0,2250
C,68,2019.0,4350
C,68,2020.0,2411
C,68,2021.0,1727
D,68,2013.0,1469
D,68,2014.0,2995
D,68,2015.0,2812
D,68,2016.0,2990
D,68,2017.0,3315
D,68,2018.0,3660
D,68,2019.0,6784
D,68,2020.0,3499
D,68,2021.0,2713
D,68,2022.0,1
E,68,2012.0,1
E,68,2013.0,1132
E,68,2014.0,2463
E,68,2015.0,2383
E,68,2016.0,2193
E,68,2017.0,2568
E,68,2018.0,2466
E,68,2019.0,4288
E,68,2020.0,2811
E,68,2021.0,1900
F,68,2012.0,1
F,68,2013.0,681
F,68,2014.0,1115
F,68,2015.0,981
F,68,2016.0,1021
F,68,2017.0,1037
F,68,2018.0,1126
F,68,2019.0,1238
F,68,2020.0,1109
F,68,2021.0,653
G,68,2013.0,259
G,68,2014.0,473
G,68,2015.0,321
G,68,2016.0,331
G,68,2017.0,374
G,68,2018.0,334
G,68,2019.0,439
G,68,2020.0,271
G,68,2021.0,200
N,68,2013.0,384
N,68,2014.0,1227
N,68,2015.0,1130
N,68,2016.0,1006
N,68,2017.0,1952
N,68,2018.0,1464
N,68,2019.0,2685
N,68,2020.0,1780
N,68,2021.0,1086
A,69,1970.0,6
A,69,2013.0,793
A,69,2014.0,1765
A,69,2015.0,2640
A,69,2016.0,3137
A,69,2017.0,2437
A,69,2018.0,3045
A,69,2019.0,2608
A,69,2020.0,3156
A,69,2021.0,1629
B,69,1899.0,20
B,69,2012.0,1
B,69,2013.0,2300
B,69,2014.0,4337
B,69,2015.0,5675
B,69,2016.0,6772
B,69,2017.0,8006
B,69,2018.0,9542
B,69,2019.0,8717
B,69,2020.0,6738
B,69,2021.0,3839
C,69,2000.0,1
C,69,2013.0,2354
C,69,2014.0,4054
C,69,2015.0,6261
C,69,2016.0,7592
C,69,2017.0,7760
C,69,2018.0,8012
C,69,2019.0,11267
C,69,2020.0,9350
C,69,2021.0,4363
D,69,2010.0,2
D,69,2011.0,2
D,69,2012.0,1
D,69,2013.0,4605
D,69,2014.0,8177
D,69,2015.0,10128
D,69,2016.0,9368
D,69,2017.0,10519
D,69,2018.0,12816
D,69,2019.0,14597
D,69,2020.0,13042
D,69,2021.0,6382
D,69,2044.0,1
E,69,2000.0,3
E,69,2012.0,1
E,69,2013.0,3220
E,69,2014.0,6115
E,69,2015.0,5843
E,69,2016.0,5557
E,69,2017.0,5430
E,69,2018.0,7162
E,69,2019.0,8735
E,69,2020.0,8416
E,69,2021.0,4280
F,69,2012.0,2
F,69,2013.0,1067
F,69,2014.0,1960
F,69,2015.0,1863
F,69,2016.0,1624
F,69,2017.0,1640
F,69,2018.0,2091
F,69,2019.0,2585
F,69,2020.0,2692
F,69,2021.0,1255
G,69,2013.0,400
G,69,2014.0,563
G,69,2015.0,570
G,69,2016.0,468
G,69,2017.0,498
G,69,2018.0,571
G,69,2019.0,678
G,69,2020.0,524
G,69,2021.0,378
N,69,2000.0,1
N,69,2006.0,1
N,69,2007.0,1
N,69,2009.0,1
N,69,2011.0,1
N,69,2012.0,1
N,69,2013.0,1784
N,69,2014.0,4090
N,69,2015.0,4712
N,69,2016.0,5364
N,69,2017.0,6930
N,69,2018.0,7128
N,69,2019.0,8117
N,69,2020.0,6973
N,69,2021.0,4707
A,70,2013.0,2
A,70,2014.0,9
A,70,2015.0,26
A,70,2016.0,55
A,70,2017.0,59
A,70,2018.0,67
A,70,2019.0,86
A,70,2020.0,96
A,70,2021.0,54
B,70,2013.0,14
B,70,2014.0,110
B,70,2015.0,126
B,70,2016.0,210
B,70,2017.0,253
B,70,2018.0,279
B,70,2019.0,268
B,70,2020.0,275
B,70,2021.0,187
C,70,2000.0,1
C,70,2013.0,87
C,70,2014.0,229
C,70,2015.0,214
C,70,2016.0,303
C,70,2017.0,272
C,70,2018.0,384
C,70,2019.0,308
C,70,2020.0,260
C,70,2021.0,237
D,70,2000.0,1
D,70,2013.0,190
D,70,2014.0,767
D,70,2015.0,891
D,70,2016.0,729
D,70,2017.0,782
D,70,2018.0,950
D,70,2019.0,1061
D,70,2020.0,744
D,70,2021.0,501
E,70,2000.0,1
E,70,2013.0,160
E,70,2014.0,478
E,70,2015.0,618
E,70,2016.0,528
E,70,2017.0,569
E,70,2018.0,645
E,70,2019.0,609
E,70,2020.0,524
E,70,2021.0,419
F,70,2013.0,103
F,70,2014.0,198
F,70,2015.0,230
F,70,2016.0,205
F,70,2017.0,283
F,70,2018.0,290
F,70,2019.0,239
F,70,2020.0,210
F,70,2021.0,143
G,70,2013.0,36
G,70,2014.0,83
G,70,2015.0,100
G,70,2016.0,83
G,70,2017.0,75
G,70,2018.0,95
G,70,2019.0,85
G,70,2020.0,56
G,70,2021.0,48
N,70,2013.0,98
N,70,2014.0,411
N,70,2015.0,498
N,70,2016.0,597
N,70,2017.0,790
N,70,2018.0,7032
N,70,2019.0,977
N,70,2020.0,1004
N,70,2021.0,670
A,71,2013.0,93
A,71,2014.0,289
A,71,2015.0,390
A,71,2016.0,895
A,71,2017.0,660
A,71,2018.0,576
A,71,2019.0,679
A,71,2020.0,932
A,71,2021.0,524
A,71,2022.0,1
B,71,2011.0,1
B,71,2012.0,10
B,71,2013.0,139
B,71,2014.0,648
B,71,2015.0,1005
B,71,2016.0,901
B,71,2017.0,837
B,71,2018.0,635
B,71,2019.0,674
B,71,2020.0,597
B,71,2021.0,266
C,71,2011.0,1
C,71,2012.0,1
C,71,2013.0,309
C,71,2014.0,812
C,71,2015.0,818
C,71,2016.0,866
C,71,2017.0,783
C,71,2018.0,1404
C,71,2019.0,1423
C,71,2020.0,1239
C,71,2021.0,1051
D,71,2013.0,757
D,71,2014.0,1733
D,71,2015.0,1748
D,71,2016.0,2274
D,71,2017.0,2303
D,71,2018.0,3070
D,71,2019.0,3290
D,71,2020.0,2917
D,71,2021.0,2403
E,71,2010.0,1
E,71,2013.0,811
E,71,2014.0,1589
E,71,2015.0,1678
E,71,2016.0,2002
E,71,2017.0,1987
E,71,2018.0,2618
E,71,2019.0,2828
E,71,2020.0,2428
E,71,2021.0,1658
F,71,2013.0,427
F,71,2014.0,759
F,71,2015.0,785
F,71,2016.0,788
F,71,2017.0,807
F,71,2018.0,879
F,71,2019.0,955
F,71,2020.0,861
F,71,2021.0,660
G,71,2013.0,178
G,71,2014.0,303
G,71,2015.0,202
G,71,2016.0,230
G,71,2017.0,219
G,71,2018.0,219
G,71,2019.0,214
G,71,2020.0,219
G,71,2021.0,179
N,71,2000.0,1
N,71,2009.0,1
N,71,2011.0,1
N,71,2012.0,1
N,71,2013.0,489
N,71,2014.0,1412
N,71,2015.0,1663
N,71,2016.0,1820
N,71,2017.0,2085
N,71,2018.0,2880
N,71,2019.0,3123
N,71,2020.0,3068
N,71,2021.0,1862
A,72,2011.0,1
A,72,2013.0,163
A,72,2014.0,817
A,72,2015.0,837
A,72,2016.0,817
A,72,2017.0,815
A,72,2018.0,849
A,72,2019.0,687
A,72,2020.0,734
A,72,2021.0,359
B,72,2013.0,112
B,72,2014.0,410
B,72,2015.0,372
B,72,2016.0,410
B,72,2017.0,459
B,72,2018.0,1049
B,72,2019.0,797
B,72,2020.0,434
B,72,2021.0,315
C,72,2011.0,1
C,72,2013.0,328
C,72,2014.0,1007
C,72,2015.0,824
C,72,2016.0,983
C,72,2017.0,1225
C,72,2018.0,2933
C,72,2019.0,3528
C,72,2020.0,1857
C,72,2021.0,1060
D,72,2009.0,1
D,72,2011.0,3
D,72,2013.0,1110
D,72,2014.0,2224
D,72,2015.0,2276
D,72,2016.0,2578
D,72,2017.0,3131
D,72,2018.0,5784
D,72,2019.0,5837
D,72,2020.0,3345
D,72,2021.0,2135
E,72,2011.0,1
E,72,2012.0,1
E,72,2013.0,964
E,72,2014.0,2027
E,72,2015.0,2166
E,72,2016.0,2120
E,72,2017.0,2204
E,72,2018.0,3199
E,72,2019.0,4396
E,72,2020.0,2474
E,72,2021.0,1660
F,72,2013.0,432
F,72,2014.0,840
F,72,2015.0,759
F,72,2016.0,794
F,72,2017.0,757
F,72,2018.0,1109
F,72,2019.0,1493
F,72,2020.0,727
F,72,2021.0,511
G,72,2013.0,178
G,72,2014.0,255
G,72,2015.0,215
G,72,2016.0,220
G,72,2017.0,189
G,72,2018.0,270
G,72,2019.0,310
G,72,2020.0,176
G,72,2021.0,109
N,72,2011.0,2
N,72,2013.0,390
N,72,2014.0,1328
N,72,2015.0,1849
N,72,2016.0,1911
N,72,2017.0,2434
N,72,2018.0,2494
N,72,2019.0,3450
N,72,2020.0,2606
N,72,2021.0,2232
A,73,2013.0,128
A,73,2014.0,289
A,73,2015.0,413
A,73,2016.0,759
A,73,2017.0,827
A,73,2018.0,705
A,73,2019.0,730
A,73,2020.0,640
A,73,2021.0,475
B,73,2013.0,143
B,73,2014.0,446
B,73,2015.0,916
B,73,2016.0,925
B,73,2017.0,1133
B,73,2018.0,1897
B,73,2019.0,1756
B,73,2020.0,1235
B,73,2021.0,907
C,73,2013.0,274
C,73,2014.0,739
C,73,2015.0,1131
C,73,2016.0,948
C,73,2017.0,1055
C,73,2018.0,1433
C,73,2019.0,3714
C,73,2020.0,1139
C,73,2021.0,896
D,73,2000.0,1
D,73,2010.0,1
D,73,2013.0,788
D,73,2014.0,1577
D,73,2015.0,2262
D,73,2016.0,1890
D,73,2017.0,2136
D,73,2018.0,2514
D,73,2019.0,4861
D,73,2020.0,2018
D,73,2021.0,1358
E,73,2012.0,2
E,73,2013.0,902
E,73,2014.0,1835
E,73,2015.0,1963
E,73,2016.0,2036
E,73,2017.0,2134
E,73,2018.0,2619
E,73,2019.0,3365
E,73,2020.0,2170
E,73,2021.0,1623
F,73,2011.0,1
F,73,2013.0,667
F,73,2014.0,1354
F,73,2015.0,1326
F,73,2016.0,1344
F,73,2017.0,1567
F,73,2018.0,1703
F,73,2019.0,2251
F,73,2020.0,1557
F,73,2021.0,1081
G,73,1899.0,1
G,73,2011.0,1
G,73,2013.0,541
G,73,2014.0,1246
G,73,2015.0,1271
G,73,2016.0,991
G,73,2017.0,1046
G,73,2018.0,1277
G,73,2019.0,1445
G,73,2020.0,1092
G,73,2021.0,757
N,73,2012.0,2
N,73,2013.0,213
N,73,2014.0,526
N,73,2015.0,808
N,73,2016.0,1098
N,73,2017.0,1067
N,73,2018.0,1295
N,73,2019.0,1251
N,73,2020.0,1435
N,73,2021.0,991
A,74,2010.0,2
A,74,2012.0,1
A,74,2013.0,235
A,74,2014.0,430
A,74,2015.0,426
A,74,2016.0,672
A,74,2017.0,325
A,74,2018.0,519
A,74,2019.0,517
A,74,2020.0,217
A,74,2021.0,223
B,74,1899.0,9
B,74,2002.0,28
B,74,2010.0,26
B,74,2013.0,585
B,74,2014.0,1924
B,74,2015.0,2256
B,74,2016.0,3370
B,74,2017.0,4401
B,74,2018.0,3976
B,74,2019.0,5402
B,74,2020.0,4387
B,74,2021.0,3360
C,74,1899.0,2
C,74,2013.0,475
C,74,2014.0,1205
C,74,2015.0,1409
C,74,2016.0,1551
C,74,2017.0,2337
C,74,2018.0,2794
C,74,2019.0,2579
C,74,2020.0,2622
C,74,2021.0,2076
C,74,2022.0,1
D,74,2000.0,1
D,74,2013.0,1434
D,74,2014.0,3660
D,74,2015.0,2888
D,74,2016.0,3053
D,74,2017.0,3575
D,74,2018.0,3737
D,74,2019.0,4052
D,74,2020.0,3634
D,74,2021.0,2667
E,74,2010.0,3
E,74,2012.0,2
E,74,2013.0,1631
E,74,2014.0,3266
E,74,2015.0,2943
E,74,2016.0,3170
E,74,2017.0,3596
E,74,2018.0,3771
E,74,2019.0,4071
E,74,2020.0,3788
E,74,2021.0,2886
E,74,2028.0,2
F,74,2010.0,1
F,74,2011.0,1
F,74,2013.0,915
F,74,2014.0,1754
F,74,2015.0,1752
F,74,2016.0,1995
F,74,2017.0,2201
F,74,2018.0,2252
F,74,2019.0,2608
F,74,2020.0,2108
F,74,2021.0,1487
G,74,2013.0,751
G,74,2014.0,1291
G,74,2015.0,1152
G,74,2016.0,1147
G,74,2017.0,1189
G,74,2018.0,1301
G,74,2019.0,1253
G,74,2020.0,1147
G,74,2021.0,798
N,74,2012.0,1
N,74,2013.0,325
N,74,2014.0,814
N,74,2015.0,1132
N,74,2016.0,1441
N,74,2017.0,2059
N,74,2018.0,2190
N,74,2019.0,2292
N,74,2020.0,1742
N,74,2021.0,1399
A,75,2009.0,1
A,75,2012.0,1
A,75,2013.0,661
A,75,2014.0,1903
A,75,2015.0,2030
A,75,2016.0,1822
A,75,2017.0,1546
A,75,2018.0,2978
A,75,2019.0,2027
A,75,2020.0,1410
A,75,2021.0,834
B,75,2013.0,502
B,75,2014.0,1603
B,75,2015.0,3302
B,75,2016.0,2031
B,75,2017.0,2136
B,75,2018.0,1952
B,75,2019.0,1763
B,75,2020.0,2354
B,75,2021.0,1086
C,75,2012.0,2
C,75,2013.0,1515
C,75,2014.0,2869
C,75,2015.0,3490
C,75,2016.0,3663
C,75,2017.0,2708
C,75,2018.0,2659
C,75,2019.0,3113
C,75,2020.0,2491
C,75,2021.0,2148
D,75,2011.0,4
D,75,2012.0,5
D,75,2013.0,5356
D,75,2014.0,8524
D,75,2015.0,8164
D,75,2016.0,7828
D,75,2017.0,8777
D,75,2018.0,7846
D,75,2019.0,7671
D,75,2020.0,7286
D,75,2021.0,5014
E,75,2010.0,1
E,75,2011.0,1
E,75,2012.0,4
E,75,2013.0,4444
E,75,2014.0,9403
E,75,2015.0,7959
E,75,2016.0,6897
E,75,2017.0,8781
E,75,2018.0,6922
E,75,2019.0,6807
E,75,2020.0,6927
E,75,2021.0,4846
F,75,2008.0,1
F,75,2010.0,1
F,75,2011.0,13
F,75,2012.0,5
F,75,2013.0,2523
F,75,2014.0,4366
F,75,2015.0,3817
F,75,2016.0,3487
F,75,2017.0,3202
F,75,2018.0,3020
F,75,2019.0,2920
F,75,2020.0,2720
F,75,2021.0,1649
G,75,2009.0,1
G,75,2013.0,1343
G,75,2014.0,2164
G,75,2015.0,1727
G,75,2016.0,1543
G,75,2017.0,1593
G,75,2018.0,1419
G,75,2019.0,1185
G,75,2020.0,1004
G,75,2021.0,631
H,75,2013.0,1
N,75,2000.0,1
N,75,2008.0,2
N,75,2012.0,3
N,75,2013.0,4070
N,75,2014.0,11067
N,75,2015.0,10373
N,75,2016.0,12547
N,75,2017.0,12450
N,75,2018.0,13769
N,75,2019.0,12787
N,75,2020.0,13485
N,75,2021.0,9040
A,76,2013.0,285
A,76,2014.0,546
A,76,2015.0,1004
A,76,2016.0,1065
A,76,2017.0,1508
A,76,2018.0,1464
A,76,2019.0,1688
A,76,2020.0,1630
A,76,2021.0,1053
B,76,2013.0,813
B,76,2014.0,1888
B,76,2015.0,3166
B,76,2016.0,3783
B,76,2017.0,3306
B,76,2018.0,2815
B,76,2019.0,3259
B,76,2020.0,3337
B,76,2021.0,2235
C,76,2011.0,1
C,76,2012.0,6
C,76,2013.0,1398
C,76,2014.0,1742
C,76,2015.0,2341
C,76,2016.0,2871
C,76,2017.0,3451
C,76,2018.0,4092
C,76,2019.0,5160
C,76,2020.0,3873
C,76,2021.0,2441
D,76,1899.0,1
D,76,2000.0,2
D,76,2011.0,1
D,76,2012.0,7
D,76,2013.0,2653
D,76,2014.0,4479
D,76,2015.0,4846
D,76,2016.0,5190
D,76,2017.0,4962
D,76,2018.0,5784
D,76,2019.0,8716
D,76,2020.0,6333
D,76,2021.0,4170
E,76,2000.0,1
E,76,2012.0,2
E,76,2013.0,2360
E,76,2014.0,4032
E,76,2015.0,3886
E,76,2016.0,3956
E,76,2017.0,3676
E,76,2018.0,5065
E,76,2019.0,5700
E,76,2020.0,5164
E,76,2021.0,3286
F,76,2012.0,13
F,76,2013.0,924
F,76,2014.0,1601
F,76,2015.0,1537
F,76,2016.0,1453
F,76,2017.0,1504
F,76,2018.0,1677
F,76,2019.0,2028
F,76,2020.0,1614
F,76,2021.0,1038
G,76,2012.0,4
G,76,2013.0,357
G,76,2014.0,529
G,76,2015.0,500
G,76,2016.0,423
G,76,2017.0,435
G,76,2018.0,450
G,76,2019.0,564
G,76,2020.0,462
G,76,2021.0,312
N,76,2011.0,1
N,76,2012.0,16
N,76,2013.0,1218
N,76,2014.0,2595
N,76,2015.0,2777
N,76,2016.0,3463
N,76,2017.0,3594
N,76,2018.0,4048
N,76,2019.0,5493
N,76,2020.0,5011
N,76,2021.0,3496
A,77,2013.0,387
A,77,2014.0,752
A,77,2015.0,1454
A,77,2016.0,1950
A,77,2017.0,1487
A,77,2018.0,2059
A,77,2019.0,1836
A,77,2020.0,1324
A,77,2021.0,693
B,77,1900.0,1
B,77,2007.0,1
B,77,2011.0,1
B,77,2013.0,1661
B,77,2014.0,3737
B,77,2015.0,4430
B,77,2016.0,5267
B,77,2017.0,5083
B,77,2018.0,4879
B,77,2019.0,5493
B,77,2020.0,5513
B,77,2021.0,3247
C,77,2013.0,972
C,77,2014.0,1778
C,77,2015.0,2029
C,77,2016.0,2733
C,77,2017.0,1610
C,77,2018.0,2299
C,77,2019.0,2943
C,77,2020.0,3587
C,77,2021.0,1400
D,77,2000.0,2
D,77,2010.0,2
D,77,2011.0,1
D,77,2012.0,28
D,77,2013.0,2263
D,77,2014.0,5597
D,77,2015.0,8643
D,77,2016.0,5614
D,77,2017.0,4787
D,77,2018.0,5001
D,77,2019.0,7468
D,77,2020.0,6295
D,77,2021.0,3317
E,77,2009.0,1
E,77,2011.0,1
E,77,2012.0,36
E,77,2013.0,2115
E,77,2014.0,5024
E,77,2015.0,8365
E,77,2016.0,4909
E,77,2017.0,4281
E,77,2018.0,4259
E,77,2019.0,4906
E,77,2020.0,4480
E,77,2021.0,2734
F,77,2012.0,8
F,77,2013.0,1054
F,77,2014.0,1972
F,77,2015.0,2347
F,77,2016.0,1754
F,77,2017.0,1771
F,77,2018.0,1574
F,77,2019.0,1637
F,77,2020.0,1650
F,77,2021.0,1003
G,77,2004.0,1
G,77,2005.0,1
G,77,2013.0,618
G,77,2014.0,783
G,77,2015.0,638
G,77,2016.0,618
G,77,2017.0,544
G,77,2018.0,551
G,77,2019.0,554
G,77,2020.0,538
G,77,2021.0,380
N,77,2010.0,1
N,77,2011.0,6
N,77,2012.0,1
N,77,2013.0,771
N,77,2014.0,2152
N,77,2015.0,2459
N,77,2016.0,2464
N,77,2017.0,2491
N,77,2018.0,3239
N,77,2019.0,3970
N,77,2020.0,4129
N,77,2021.0,2494
